Time [s],Channel 0,Channel 1,Channel 2,Channel 7
2.387033000,0,1,0,1
2.397012000,0,0,0,1
2.397020000,0,0,0,0
2.397027000,0,0,0,1
2.397040000,0,0,1,1
2.407060000,0,0,0,1
2.407062000,0,0,0,0
2.407068000,0,0,0,1
2.407079000,0,0,1,1
2.412018000,0,0,0,1
2.412029000,0,0,0,0
2.412034000,0,0,0,1
2.412043000,1,0,0,1
2.422021000,0,0,0,1
2.422029000,0,0,0,0
2.422035000,0,0,0,1
2.422044000,0,1,0,1
2.432023000,0,0,0,1
2.432031000,0,0,0,0
2.432038000,0,0,0,1
2.432046000,1,0,0,1
2.442026000,0,0,0,1
2.442034000,0,0,0,0
2.442040000,0,0,0,1
2.442049000,1,0,0,1
2.452028000,0,0,0,1
2.452036000,0,0,0,0
2.452043000,0,0,0,1
2.452052000,0,1,0,1
2.462031000,0,0,0,1
2.462039000,0,0,0,0
2.462045000,0,0,0,1
2.462059000,0,0,1,1
2.472079000,0,0,0,1
2.472081000,0,0,0,0
2.472086000,0,0,0,1
2.472098000,0,0,1,1
2.477036000,0,0,0,1
2.477047000,0,0,0,0
2.477053000,0,0,0,1
2.477062000,1,0,0,1
2.487039000,0,0,0,1
2.487047000,0,0,0,0
2.487054000,0,0,0,1
2.487063000,0,1,0,1
2.497041000,0,0,0,1
2.497050000,0,0,0,0
2.497056000,0,0,0,1
2.497065000,1,0,0,1
2.507044000,0,0,0,1
2.507052000,0,0,0,0
2.507059000,0,0,0,1
2.507067000,1,0,0,1
2.517048000,0,0,0,1
2.517056000,0,0,0,0
2.517063000,0,0,0,1
2.517071000,0,1,0,1
2.527050000,0,0,0,1
2.527059000,0,0,0,0
2.527065000,0,0,0,1
2.527079000,0,0,1,1
2.537098000,0,0,0,1
2.537099000,0,0,0,0
2.537105000,0,0,0,1
2.537118000,0,0,1,1
2.542055000,0,0,0,1
2.542065000,0,0,0,0
2.542071000,0,0,0,1
2.542080000,1,0,0,1
2.552057000,0,0,0,1
2.552066000,0,0,0,0
2.552072000,0,0,0,1
2.552081000,0,1,0,1
2.562060000,0,0,0,1
2.562068000,0,0,0,0
2.562074000,0,0,0,1
2.562083000,1,0,0,1
2.572064000,0,0,0,1
2.572072000,0,0,0,0
2.572078000,0,0,0,1
2.572087000,1,0,0,1
2.582066000,0,0,0,1
2.582075000,0,0,0,0
2.582081000,0,0,0,1
2.582090000,0,1,0,1
2.592069000,0,0,0,1
2.592077000,0,0,0,0
2.592084000,0,0,0,1
2.592097000,0,0,1,1
2.602117000,0,0,0,1
2.602119000,0,0,0,0
2.602124000,0,0,0,1
2.602136000,0,0,1,1
2.607073000,0,0,0,1
2.607084000,0,0,0,0
2.607090000,0,0,0,1
2.607098000,1,0,0,1
2.617076000,0,0,0,1
2.617084000,0,0,0,0
2.617091000,0,0,0,1
2.617099000,0,1,0,1
2.627080000,0,0,0,1
2.627088000,0,0,0,0
2.627094000,0,0,0,1
2.627103000,1,0,0,1
2.637082000,0,0,0,1
2.637090000,0,0,0,0
2.637097000,0,0,0,1
2.637106000,1,0,0,1
2.647085000,0,0,0,1
2.647093000,0,0,0,0
2.647099000,0,0,0,1
2.647108000,0,1,0,1
2.657087000,0,0,0,1
2.657096000,0,0,0,0
2.657102000,0,0,0,1
2.657115000,0,0,1,1
2.667135000,0,0,0,1
2.667137000,0,0,0,0
2.667143000,0,0,0,1
2.667154000,0,0,1,1
2.672092000,0,0,0,1
2.672102000,0,0,0,0
2.672108000,0,0,0,1
2.672117000,1,0,0,1
2.682096000,0,0,0,1
2.682104000,0,0,0,0
2.682110000,0,0,0,1
2.682119000,0,1,0,1
2.692098000,0,0,0,1
2.692106000,0,0,0,0
2.692113000,0,0,0,1
2.692122000,1,0,0,1
2.702101000,0,0,0,1
2.702109000,0,0,0,0
2.702115000,0,0,0,1
2.702124000,1,0,0,1
2.712103000,0,0,0,1
2.712111000,0,0,0,0
2.712118000,0,0,0,1
2.712127000,0,1,0,1
2.722106000,0,0,0,1
2.722114000,0,0,0,0
2.722120000,0,0,0,1
2.722134000,0,0,1,1
2.732154000,0,0,0,1
2.732155000,0,0,0,0
2.732161000,0,0,0,1
2.732173000,0,0,1,1
2.737111000,0,0,0,1
2.737122000,0,0,0,0
2.737128000,0,0,0,1
2.737137000,1,0,0,1
2.747114000,0,0,0,1
2.747122000,0,0,0,0
2.747129000,0,0,0,1
2.747138000,0,1,0,1
2.757116000,0,0,0,1
2.757125000,0,0,0,0
2.757131000,0,0,0,1
2.757140000,1,0,0,1
2.767119000,0,0,0,1
2.767127000,0,0,0,0
2.767134000,0,0,0,1
2.767142000,1,0,0,1
2.777122000,0,0,0,1
2.777130000,0,0,0,0
2.777136000,0,0,0,1
2.777145000,0,1,0,1
2.787125000,0,0,0,1
2.787134000,0,0,0,0
2.787140000,0,0,0,1
2.787154000,0,0,1,1
2.797172000,0,0,0,1
2.797174000,0,0,0,0
2.797180000,0,0,0,1
2.797191000,0,0,1,1
2.802130000,0,0,0,1
2.802141000,0,0,0,0
2.802146000,0,0,0,1
2.802155000,1,0,0,1
2.812133000,0,0,0,1
2.812141000,0,0,0,0
2.812147000,0,0,0,1
2.812156000,0,1,0,1
2.822135000,0,0,0,1
2.822143000,0,0,0,0
2.822150000,0,0,0,1
2.822158000,1,0,0,1
2.832138000,0,0,0,1
2.832146000,0,0,0,0
2.832152000,0,0,0,1
2.832161000,1,0,0,1
2.842141000,0,0,0,1
2.842150000,0,0,0,0
2.842156000,0,0,0,1
2.842165000,0,1,0,1
2.852144000,0,0,0,1
2.852152000,0,0,0,0
2.852159000,0,0,0,1
2.852172000,0,0,1,1
2.862191000,0,0,0,1
2.862193000,0,0,0,0
2.862199000,0,0,0,1
2.862211000,0,0,1,1
2.867148000,0,0,0,1
2.867159000,0,0,0,0
2.867165000,0,0,0,1
2.867173000,1,0,0,1
2.877151000,0,0,0,1
2.877159000,0,0,0,0
2.877166000,0,0,0,1
2.877174000,0,1,0,1
2.887155000,0,0,0,1
2.887163000,0,0,0,0
2.887169000,0,0,0,1
2.887178000,1,0,0,1
2.897157000,0,0,0,1
2.897165000,0,0,0,0
2.897172000,0,0,0,1
2.897181000,1,0,0,1
2.907160000,0,0,0,1
2.907168000,0,0,0,0
2.907174000,0,0,0,1
2.907183000,0,1,0,1
2.917162000,0,0,0,1
2.917171000,0,0,0,0
2.917177000,0,0,0,1
2.917190000,0,0,1,1
2.927210000,0,0,0,1
2.927212000,0,0,0,0
2.927218000,0,0,0,1
2.927229000,0,0,1,1
2.932167000,0,0,0,1
2.932177000,0,0,0,0
2.932183000,0,0,0,1
2.932192000,1,0,0,1
2.942171000,0,0,0,1
2.942179000,0,0,0,0
2.942185000,0,0,0,1
2.942194000,0,1,0,1
2.952173000,0,0,0,1
2.952181000,0,0,0,0
2.952188000,0,0,0,1
2.952197000,1,0,0,1
2.962176000,0,0,0,1
2.962184000,0,0,0,0
2.962190000,0,0,0,1
2.962199000,1,0,0,1
2.972178000,0,0,0,1
2.972186000,0,0,0,0
2.972193000,0,0,0,1
2.972202000,0,1,0,1
2.982181000,0,0,0,1
2.982189000,0,0,0,0
2.982195000,0,0,0,1
2.982209000,0,0,1,1
2.992229000,0,0,0,1
2.992230000,0,0,0,0
2.992236000,0,0,0,1
2.992248000,0,0,1,1
2.997186000,0,0,0,1
2.997197000,0,0,0,0
2.997203000,0,0,0,1
2.997212000,1,0,0,1
3.007189000,0,0,0,1
3.007197000,0,0,0,0
3.007204000,0,0,0,1
3.007213000,0,1,0,1
3.017192000,0,0,0,1
3.017200000,0,0,0,0
3.017206000,0,0,0,1
3.017215000,1,0,0,1
3.027194000,0,0,0,1
3.027202000,0,0,0,0
3.027209000,0,0,0,1
3.027218000,1,0,0,1
3.037197000,0,0,0,1
