Time [s],Channel 3,Channel 4,Channel 5
5.414650000,1,0,0
5.424630000,0,0,0
5.424652000,0,1,0
5.434633000,0,0,0
5.434655000,1,0,0
5.444635000,0,0,0
5.444658000,0,0,1
5.454639000,0,0,0
5.454661000,1,0,0
5.464641000,0,0,0
5.464664000,0,1,0
5.474644000,0,0,0
5.474666000,1,0,0
5.484646000,0,0,0
5.484669000,0,1,0
5.494650000,0,0,0
5.494672000,1,0,0
5.504652000,0,0,0
5.504675000,0,0,1
5.514655000,0,0,0
5.514677000,1,0,0
5.524657000,0,0,0
5.524680000,0,1,0
5.534661000,0,0,0
5.534683000,1,0,0
5.544663000,0,0,0
5.544686000,0,1,0
5.554666000,0,0,0
5.554688000,1,0,0
5.564669000,0,0,0
5.564692000,0,0,1
5.574672000,0,0,0
5.574694000,1,0,0
5.584674000,0,0,0
5.584697000,0,1,0
5.594677000,0,0,0
5.594699000,1,0,0
5.604680000,0,0,0
5.604703000,0,1,0
5.614683000,0,0,0
5.614705000,1,0,0
5.624685000,0,0,0
5.624708000,0,0,1
5.634689000,0,0,0
5.634711000,1,0,0
5.644691000,0,0,0
5.644713000,0,1,0
5.654694000,0,0,0
5.654716000,1,0,0
5.664697000,0,0,0
5.664720000,0,1,0
5.674700000,0,0,0
5.674722000,1,0,0
5.684702000,0,0,0
5.684725000,0,0,1
5.694705000,0,0,0
5.694727000,1,0,0
5.704708000,0,0,0
5.704731000,0,1,0
5.714711000,0,0,0
5.714733000,1,0,0
5.724713000,0,0,0
5.724735000,0,1,0
5.734716000,0,0,0
5.734739000,1,0,0
5.744719000,0,0,0
5.744741000,0,0,1
5.754721000,0,0,0
5.754744000,1,0,0
5.764724000,0,0,0
5.764746000,0,1,0
5.774727000,0,0,0
5.774750000,1,0,0
5.784730000,0,0,0
5.784752000,0,1,0
5.794732000,0,0,0
5.794755000,1,0,0
5.804735000,0,0,0
5.804757000,0,0,1
5.814737000,0,0,0
5.814760000,1,0,0
5.824741000,0,0,0
5.824763000,0,1,0
5.834743000,0,0,0
5.834766000,1,0,0
5.844747000,0,0,0
5.844769000,0,1,0
5.854749000,0,0,0
5.854772000,1,0,0
5.864752000,0,0,0
5.864774000,0,0,1
